invoice_id,customer_id,customer_name,invoice_date,due_date,invoice_amount,tax_amount,total_amount,paid_amount,balance_amount,payment_status,payment_date,payment_terms,currency,sales_rep_id,sales_rep_name,reference_number,tax_type
INV0005574,CUST000558,Hindustan Pharma Enterprises,2025-01-13,2025-01-20,331899.19,59741.85,391641.04,391641.04,0.00,Paid,2025-02-04,Net 7,INR,REP000048,Rakesh Joshi,PO-919798,GST18
INV0005575,CUST000558,Hindustan Pharma Enterprises,2025-03-21,2025-03-28,205353.10,24642.37,229995.47,0.00,229995.47,Overdue,,Net 7,INR,REP000042,Amit Joshi,PO-194150,GST12
INV0005576,CUST000558,Hindustan Pharma Enterprises,2024-10-30,2024-11-06,234691.79,42244.52,276936.31,276936.31,0.00,Paid,2024-11-27,Net 7,INR,REP000047,Sanjay Joshi,PO-969332,GST18
INV0005577,CUST000558,Hindustan Pharma Enterprises,2024-10-28,2024-11-04,328027.56,16401.38,344428.94,344428.94,0.00,Paid,2025-04-02,Net 7,INR,REP000012,Neha Gupta,PO-937953,GST5
INV0005581,CUST000559,Indian Pharma Enterprises,2025-02-24,2025-03-26,58434.43,2921.72,61356.15,0.00,61356.15,Overdue,,Net 30,INR,REP000050,Ashok Joshi,PO-584833,GST5
INV0005582,CUST000559,Indian Pharma Enterprises,2025-03-31,2025-04-30,98894.25,11867.31,110761.56,0.00,110761.56,Unpaid,,Net 30,INR,REP000026,Rahul Mishra,PO-585242,GST12
INV0005583,CUST000559,Indian Pharma Enterprises,2025-03-23,2025-04-22,14355.72,1722.69,16078.41,0.00,16078.41,Unpaid,,Net 30,INR,REP000023,Vijay Mishra,PO-620499,GST12
INV0005584,CUST000559,Indian Pharma Enterprises,2024-11-23,2024-12-23,72456.63,13042.19,85498.82,85498.82,0.00,Paid,2025-04-07,Net 30,INR,REP000010,Ashok Gupta,PO-214826,GST18
INV0005585,CUST000559,Indian Pharma Enterprises,2024-12-22,2025-01-21,56700.62,2835.03,59535.65,59535.65,0.00,Paid,2025-02-22,Net 30,INR,REP000011,Priya Gupta,PO-728836,GST5
INV0005591,CUST000560,Tech Pharma Enterprises,2025-03-07,2025-04-21,240490.94,43288.37,283779.31,283779.31,0.00,Paid,2025-03-09,Net 45,INR,REP000009,Rajesh Gupta,PO-700664,GST18
INV0005592,CUST000560,Tech Pharma Enterprises,2024-12-12,2025-01-26,460385.89,23019.29,483405.18,483405.18,0.00,Paid,2024-12-24,Net 45,INR,REP000011,Priya Gupta,PO-556036,GST5
INV0005593,CUST000560,Tech Pharma Enterprises,2025-02-20,2025-04-06,321694.20,38603.30,360297.50,0.00,360297.50,Overdue,,Net 45,INR,REP000009,Rajesh Gupta,PO-855391,GST12
INV0005594,CUST000560,Tech Pharma Enterprises,2025-01-10,2025-02-24,74657.65,13438.38,88096.03,0.00,88096.03,Overdue,,Net 45,INR,REP000023,Vijay Mishra,PO-918787,GST18
INV0005601,CUST000561,Tata Healthcare Enterprises,2025-01-30,2025-03-01,1944912.56,350084.26,2294996.82,0.00,2294996.82,Overdue,,Net 30,INR,REP000025,Anil Mishra,PO-447957,GST18
INV0005602,CUST000561,Tata Healthcare Enterprises,2025-02-07,2025-03-09,663122.38,119362.03,782484.41,782484.41,0.00,Paid,2025-03-30,Net 30,INR,REP000030,Ashok Mishra,PO-362237,GST18
INV0005603,CUST000561,Tata Healthcare Enterprises,2024-11-02,2024-12-02,321457.67,38574.92,360032.59,360032.59,0.00,Paid,2025-01-12,Net 30,INR,REP000013,Pooja Gupta,PO-793526,GST12
INV0005604,CUST000561,Tata Healthcare Enterprises,2024-12-22,2025-01-21,255610.20,12780.51,268390.71,268390.71,0.00,Paid,2025-02-08,Net 30,INR,REP000048,Rakesh Joshi,PO-447230,GST5
INV0005605,CUST000561,Tata Healthcare Enterprises,2025-01-22,2025-02-21,1162368.17,209226.27,1371594.44,0.00,1371594.44,Overdue,,Net 30,INR,REP000016,Anita Gupta,PO-733260,GST18
INV0005611,CUST000562,Reliance Healthcare Enterprises,2025-04-16,2025-06-15,32248.84,1612.44,33861.28,33861.28,0.00,Paid,2025-05-09,Net 60,INR,REP000004,Sunil Gupta,PO-294048,GST5
INV0005612,CUST000562,Reliance Healthcare Enterprises,2025-02-26,2025-04-27,72038.76,12966.98,85005.74,0.00,85005.74,Unpaid,,Net 60,INR,REP000011,Priya Gupta,PO-576124,GST18
INV0005613,CUST000562,Reliance Healthcare Enterprises,2025-02-13,2025-04-14,40723.79,7330.28,48054.07,48054.07,0.00,Paid,2025-03-03,Net 60,INR,REP000021,Raj Mishra,PO-282040,GST18
INV0005614,CUST000562,Reliance Healthcare Enterprises,2024-12-31,2025-03-01,69866.56,8383.99,78250.55,78250.55,0.00,Paid,2025-03-26,Net 60,INR,REP000003,Vijay Gupta,PO-967900,GST12
INV0005615,CUST000562,Reliance Healthcare Enterprises,2025-03-02,2025-05-01,28482.69,5126.88,33609.57,0.00,33609.57,Unpaid,,Net 60,INR,REP000016,Anita Gupta,PO-105388,GST18
INV0005616,CUST000562,Reliance Healthcare Enterprises,2025-03-28,2025-05-27,43431.31,7817.64,51248.95,51248.95,0.00,Paid,2025-04-11,Net 60,INR,REP000026,Rahul Mishra,PO-446058,GST18
INV0005617,CUST000562,Reliance Healthcare Enterprises,2024-12-09,2025-02-07,64723.48,7766.82,72490.30,72490.30,0.00,Paid,2025-01-26,Net 60,INR,REP000039,Shalini Mishra,PO-246399,GST12
INV0005621,CUST000563,Infosys Healthcare Enterprises,2025-04-10,2025-06-09,73285.73,13191.43,86477.16,0.00,86477.16,Unpaid,,Net 60,INR,REP000005,Anil Gupta,PO-395739,GST18
INV0005622,CUST000563,Infosys Healthcare Enterprises,2025-01-01,2025-03-02,96885.91,17439.46,114325.37,114325.37,0.00,Paid,2025-03-18,Net 60,INR,REP000036,Anita Mishra,PO-382875,GST18
INV0005623,CUST000563,Infosys Healthcare Enterprises,2024-12-29,2025-02-27,98504.39,11820.53,110324.92,110324.92,0.00,Paid,2025-02-09,Net 60,INR,REP000027,Sanjay Mishra,PO-559095,GST12
INV0005631,CUST000564,Bharti Healthcare Enterprises,2025-02-24,2025-03-03,32560.37,3907.24,36467.61,36467.61,0.00,Paid,2025-04-12,Net 7,INR,REP000035,Sunita Mishra,PO-453361,GST12
INV0005632,CUST000564,Bharti Healthcare Enterprises,2025-03-12,2025-03-19,56576.69,10183.80,66760.49,66760.49,0.00,Paid,2025-03-20,Net 7,INR,REP000001,Raj Gupta,PO-451886,GST18
INV0005633,CUST000564,Bharti Healthcare Enterprises,2025-04-02,2025-04-09,49167.94,8850.23,58018.17,58018.17,0.00,Paid,2025-04-16,Net 7,INR,REP000008,Rakesh Gupta,PO-432563,GST18
INV0005641,CUST000565,HDFC Healthcare Enterprises,2024-11-08,2024-11-23,142929.59,17151.55,160081.14,160081.14,0.00,Paid,2024-12-15,Net 15,INR,REP000039,Shalini Mishra,PO-881019,GST12
INV0005642,CUST000565,HDFC Healthcare Enterprises,2025-02-09,2025-02-24,266598.92,47987.81,314586.73,314586.73,0.00,Paid,2025-03-28,Net 15,INR,REP000023,Vijay Mishra,PO-479866,GST18
INV0005643,CUST000565,HDFC Healthcare Enterprises,2025-02-15,2025-03-02,404264.90,72767.68,477032.58,477032.58,0.00,Paid,2025-03-12,Net 15,INR,REP000049,Rajesh Joshi,PO-768718,GST18
INV0005651,CUST000566,Wipro Healthcare Enterprises,2024-12-20,2025-01-19,83290.85,4164.54,87455.39,0.00,87455.39,Overdue,,COD,INR,REP000043,Vijay Joshi,PO-483611,GST5
INV0005652,CUST000566,Wipro Healthcare Enterprises,2025-01-24,2025-02-23,274092.77,49336.70,323429.47,0.00,323429.47,Overdue,,COD,INR,REP000045,Anil Joshi,PO-167650,GST18
INV0005653,CUST000566,Wipro Healthcare Enterprises,2024-11-18,2024-12-18,106593.48,19186.83,125780.31,125780.31,0.00,Paid,2024-12-20,COD,INR,REP000002,Amit Gupta,PO-265608,GST18
INV0005661,CUST000567,Mahindra Healthcare Enterprises,2024-11-29,2024-12-29,176224.49,8811.22,185035.71,185035.71,0.00,Paid,2025-04-04,COD,INR,REP000027,Sanjay Mishra,PO-946391,GST5
INV0005662,CUST000567,Mahindra Healthcare Enterprises,2025-01-23,2025-02-22,177299.54,21275.94,198575.48,198575.48,0.00,Paid,2025-03-19,COD,INR,REP000013,Pooja Gupta,PO-771227,GST12
INV0005663,CUST000567,Mahindra Healthcare Enterprises,2025-03-13,2025-04-12,475949.06,85670.83,561619.89,561619.89,0.00,Paid,2025-04-01,COD,INR,REP000012,Neha Gupta,PO-716598,GST18
INV0005664,CUST000567,Mahindra Healthcare Enterprises,2024-10-26,2024-11-25,367265.71,66107.83,433373.54,433373.54,0.00,Paid,2024-12-21,COD,INR,REP000011,Priya Gupta,PO-798161,GST18
INV0005665,CUST000567,Mahindra Healthcare Enterprises,2024-12-09,2025-01-08,196606.39,9830.32,206436.71,0.00,206436.71,Overdue,,COD,INR,REP000034,Rani Mishra,PO-655740,GST5
INV0005666,CUST000567,Mahindra Healthcare Enterprises,2025-01-12,2025-02-11,408113.51,48973.62,457087.13,0.00,457087.13,Overdue,,COD,INR,REP000046,Rahul Joshi,PO-800876,GST12
INV0005667,CUST000567,Mahindra Healthcare Enterprises,2025-02-08,2025-03-10,493831.21,59259.75,553090.96,553090.96,0.00,Paid,2025-03-08,COD,INR,REP000039,Shalini Mishra,PO-250925,GST12
INV0005671,CUST000568,Birla Healthcare Enterprises,2025-02-07,2025-03-24,400097.02,72017.46,472114.48,472114.48,0.00,Paid,2025-03-21,Net 45,INR,REP000009,Rajesh Gupta,PO-515668,GST18
INV0005672,CUST000568,Birla Healthcare Enterprises,2024-11-04,2024-12-19,277446.80,33293.62,310740.42,310740.42,0.00,Paid,2025-01-14,Net 45,INR,REP000042,Amit Joshi,PO-903735,GST12
INV0005673,CUST000568,Birla Healthcare Enterprises,2025-02-03,2025-03-20,282483.28,33897.99,316381.27,0.00,316381.27,Overdue,,Net 45,INR,REP000022,Amit Mishra,PO-525135,GST12
INV0005674,CUST000568,Birla Healthcare Enterprises,2025-02-25,2025-04-11,191019.49,22922.34,213941.83,213941.83,0.00,Paid,2025-04-13,Net 45,INR,REP000044,Sunil Joshi,PO-790082,GST12
INV0005675,CUST000568,Birla Healthcare Enterprises,2025-02-02,2025-03-19,262606.94,13130.35,275737.29,275737.29,0.00,Paid,2025-02-20,Net 45,INR,REP000033,Pooja Mishra,PO-415124,GST5
INV0005681,CUST000569,Adani Healthcare Enterprises,2025-01-25,2025-03-26,482435.41,24121.77,506557.18,506557.18,0.00,Paid,2025-02-27,Net 60,INR,REP000042,Amit Joshi,PO-179085,GST5
INV0005682,CUST000569,Adani Healthcare Enterprises,2024-11-19,2025-01-18,452365.34,54283.84,506649.18,0.00,506649.18,Overdue,,Net 60,INR,REP000037,Meena Mishra,PO-491717,GST12
INV0005683,CUST000569,Adani Healthcare Enterprises,2025-03-27,2025-05-26,448947.29,53873.67,502820.96,502820.96,0.00,Paid,2025-05-21,Net 60,INR,REP000021,Raj Mishra,PO-814925,GST12
INV0005684,CUST000569,Adani Healthcare Enterprises,2024-11-16,2025-01-15,306351.69,15317.58,321669.27,321669.27,0.00,Paid,2025-03-05,Net 60,INR,REP000026,Rahul Mishra,PO-952362,GST5
INV0005691,CUST000570,JSW Healthcare Enterprises,2024-11-02,2024-12-02,294079.13,52934.24,347013.37,347013.37,0.00,Paid,2025-04-08,Net 30,INR,REP000043,Vijay Joshi,PO-585358,GST18
INV0005692,CUST000570,JSW Healthcare Enterprises,2025-02-04,2025-03-06,339443.20,40733.18,380176.38,380176.38,0.00,Paid,2025-02-12,Net 30,INR,REP000002,Amit Gupta,PO-818316,GST12
INV0005693,CUST000570,JSW Healthcare Enterprises,2025-04-10,2025-05-10,59233.82,10662.09,69895.91,69895.91,0.00,Paid,2025-04-23,Net 30,INR,REP000039,Shalini Mishra,PO-337745,GST18
INV0005694,CUST000570,JSW Healthcare Enterprises,2025-01-21,2025-02-20,165604.74,19872.57,185477.31,0.00,185477.31,Overdue,,Net 30,INR,REP000032,Neha Mishra,PO-579553,GST12
INV0005701,CUST000571,Godrej Healthcare Enterprises,2024-11-06,2024-12-06,432227.03,51867.24,484094.27,484094.27,0.00,Paid,2025-02-11,Net 30,INR,REP000035,Sunita Mishra,PO-208006,GST12
INV0005702,CUST000571,Godrej Healthcare Enterprises,2025-01-31,2025-03-02,1976812.96,355826.33,2332639.29,2332639.29,0.00,Paid,2025-02-26,Net 30,INR,REP000005,Anil Gupta,PO-292697,GST18
INV0005703,CUST000571,Godrej Healthcare Enterprises,2025-03-04,2025-04-03,475026.23,133007.34,608033.57,608033.57,0.00,Paid,2025-04-07,Net 30,INR,REP000014,Rani Gupta,PO-445255,GST28
INV0005711,CUST000572,L&T Healthcare Enterprises,2025-03-16,2025-04-15,285653.21,14282.66,299935.87,0.00,299935.87,Overdue,,Net 30,INR,REP000040,Geeta Mishra,PO-407011,GST5
INV0005712,CUST000572,L&T Healthcare Enterprises,2024-10-21,2024-11-20,1110305.67,133236.68,1243542.35,1243542.35,0.00,Paid,2024-12-16,Net 30,INR,REP000030,Ashok Mishra,PO-933947,GST12
INV0005713,CUST000572,L&T Healthcare Enterprises,2024-10-28,2024-11-27,1533953.53,76697.68,1610651.21,1610651.21,0.00,Paid,2024-12-30,Net 30,INR,REP000015,Sunita Gupta,PO-750649,GST5
INV0005714,CUST000572,L&T Healthcare Enterprises,2024-11-22,2024-12-22,1367073.62,164048.83,1531122.45,0.00,1531122.45,Overdue,,Net 30,INR,REP000011,Priya Gupta,PO-266989,GST12
INV0005721,CUST000573,ICICI Healthcare Enterprises,2024-12-21,2025-01-20,67021.17,8042.54,75063.71,75063.71,0.00,Paid,2025-03-10,Net 30,INR,REP000020,Geeta Gupta,PO-630704,GST12
INV0005722,CUST000573,ICICI Healthcare Enterprises,2024-11-25,2024-12-25,67351.53,12123.28,79474.81,79474.81,0.00,Paid,2025-04-15,Net 30,INR,REP000015,Sunita Gupta,PO-188588,GST18
INV0005723,CUST000573,ICICI Healthcare Enterprises,2025-01-04,2025-02-03,71121.00,12801.78,83922.78,0.00,83922.78,Overdue,,Net 30,INR,REP000002,Amit Gupta,PO-905519,GST18
INV0005724,CUST000573,ICICI Healthcare Enterprises,2024-11-09,2024-12-09,59886.97,7186.44,67073.41,67073.41,0.00,Paid,2025-03-31,Net 30,INR,REP000049,Rajesh Joshi,PO-829442,GST12
INV0005731,CUST000574,SBI Healthcare Enterprises,2025-02-12,2025-03-14,42549.41,7658.89,50208.30,0.00,50208.30,Overdue,,Net 30,INR,REP000002,Amit Gupta,PO-869389,GST18
INV0005732,CUST000574,SBI Healthcare Enterprises,2024-11-18,2024-12-18,44655.58,8038.00,52693.58,52693.58,0.00,Paid,2025-01-19,Net 30,INR,REP000012,Neha Gupta,PO-506951,GST18
INV0005733,CUST000574,SBI Healthcare Enterprises,2024-10-31,2024-11-30,37031.19,6665.61,43696.80,43696.80,0.00,Paid,2025-03-10,Net 30,INR,REP000028,Rakesh Mishra,PO-671435,GST18
INV0005734,CUST000574,SBI Healthcare Enterprises,2025-02-06,2025-03-08,57418.78,10335.38,67754.16,67754.16,0.00,Paid,2025-02-19,Net 30,INR,REP000025,Anil Mishra,PO-681436,GST18
INV0005741,CUST000575,TCS Healthcare Enterprises,2025-01-26,2025-03-12,495741.96,59489.04,555231.00,555231.00,0.00,Paid,2025-04-05,Net 45,INR,REP000049,Rajesh Joshi,PO-687604,GST12
INV0005742,CUST000575,TCS Healthcare Enterprises,2025-04-07,2025-05-22,330793.59,59542.85,390336.44,0.00,390336.44,Unpaid,,Net 45,INR,REP000025,Anil Mishra,PO-915211,GST18
INV0005743,CUST000575,TCS Healthcare Enterprises,2025-02-03,2025-03-20,234998.58,28199.83,263198.41,0.00,263198.41,Overdue,,Net 45,INR,REP000020,Geeta Gupta,PO-246246,GST12
INV0005744,CUST000575,TCS Healthcare Enterprises,2025-02-02,2025-03-19,59711.84,10748.13,70459.97,0.00,70459.97,Overdue,,Net 45,INR,REP000041,Raj Joshi,PO-567595,GST18
INV0005745,CUST000575,TCS Healthcare Enterprises,2025-01-07,2025-02-21,105256.55,12630.79,117887.34,117887.34,0.00,Paid,2025-03-22,Net 45,INR,REP000007,Sanjay Gupta,PO-695914,GST12
INV0005746,CUST000575,TCS Healthcare Enterprises,2025-03-11,2025-04-25,146492.65,26368.68,172861.33,0.00,172861.33,Unpaid,,Net 45,INR,REP000017,Meena Gupta,PO-443242,GST18
INV0005747,CUST000575,TCS Healthcare Enterprises,2024-11-21,2025-01-05,199458.08,23934.97,223393.05,223393.05,0.00,Paid,2025-01-13,Net 45,INR,REP000005,Anil Gupta,PO-702769,GST12
INV0005748,CUST000575,TCS Healthcare Enterprises,2024-11-03,2024-12-18,488611.21,24430.56,513041.77,513041.77,0.00,Paid,2024-12-02,Net 45,INR,REP000031,Priya Mishra,PO-241408,GST5
INV0005751,CUST000576,Bajaj Healthcare Enterprises,2024-10-23,2024-11-22,315628.45,56813.12,372441.57,0.00,372441.57,Overdue,,Net 30,INR,REP000007,Sanjay Gupta,PO-433584,GST18
INV0005752,CUST000576,Bajaj Healthcare Enterprises,2025-02-13,2025-03-15,207792.33,37402.62,245194.95,245194.95,0.00,Paid,2025-02-20,Net 30,INR,REP000012,Neha Gupta,PO-336183,GST18
INV0005753,CUST000576,Bajaj Healthcare Enterprises,2025-01-04,2025-02-03,406656.03,73198.09,479854.12,0.00,479854.12,Overdue,,Net 30,INR,REP000005,Anil Gupta,PO-713685,GST18
INV0005754,CUST000576,Bajaj Healthcare Enterprises,2025-02-04,2025-03-06,296468.13,53364.26,349832.39,0.00,349832.39,Overdue,,Net 30,INR,REP000047,Sanjay Joshi,PO-653166,GST18
INV0005755,CUST000576,Bajaj Healthcare Enterprises,2024-12-29,2025-01-28,404176.59,20208.83,424385.42,424385.42,0.00,Paid,2025-03-16,Net 30,INR,REP000024,Sunil Mishra,PO-385148,GST5
INV0005756,CUST000576,Bajaj Healthcare Enterprises,2025-04-06,2025-05-06,419916.82,75585.03,495501.85,495501.85,0.00,Paid,2025-04-09,Net 30,INR,REP000032,Neha Mishra,PO-738537,GST18
INV0005761,CUST000577,HCL Healthcare Enterprises,2025-02-13,2025-02-20,96222.01,17319.96,113541.97,0.00,113541.97,Overdue,,Net 7,INR,REP000044,Sunil Joshi,PO-864212,GST18
INV0005762,CUST000577,HCL Healthcare Enterprises,2025-03-01,2025-03-08,390932.54,70367.86,461300.40,0.00,461300.40,Overdue,,Net 7,INR,REP000031,Priya Mishra,PO-345383,GST18
INV0005763,CUST000577,HCL Healthcare Enterprises,2025-02-07,2025-02-14,247211.82,44498.13,291709.95,291709.95,0.00,Paid,2025-03-30,Net 7,INR,REP000042,Amit Joshi,PO-149844,GST18
INV0005764,CUST000577,HCL Healthcare Enterprises,2024-12-22,2024-12-29,55763.31,2788.17,58551.48,58551.48,0.00,Paid,2025-03-02,Net 7,INR,REP000016,Anita Gupta,PO-880515,GST5
INV0005765,CUST000577,HCL Healthcare Enterprises,2024-10-21,2024-10-28,344944.69,62090.04,407034.73,407034.73,0.00,Paid,2025-02-10,Net 7,INR,REP000009,Rajesh Gupta,PO-679593,GST18
INV0005766,CUST000577,HCL Healthcare Enterprises,2025-04-05,2025-04-12,387260.82,46471.30,433732.12,433732.12,0.00,Paid,2025-04-15,Net 7,INR,REP000046,Rahul Joshi,PO-709942,GST12
INV0005767,CUST000577,HCL Healthcare Enterprises,2025-01-15,2025-01-22,322938.53,38752.62,361691.15,361691.15,0.00,Paid,2025-02-24,Net 7,INR,REP000049,Rajesh Joshi,PO-591729,GST12
INV0005768,CUST000577,HCL Healthcare Enterprises,2024-12-17,2024-12-24,109894.01,19780.92,129674.93,129674.93,0.00,Paid,2025-04-06,Net 7,INR,REP000038,Kavita Mishra,PO-623312,GST18
INV0005771,CUST000578,Hindustan Healthcare Enterprises,2024-12-04,2025-01-18,110470.02,5523.50,115993.52,115993.52,0.00,Paid,2025-01-08,Net 45,INR,REP000004,Sunil Gupta,PO-213715,GST5
INV0005772,CUST000578,Hindustan Healthcare Enterprises,2024-12-01,2025-01-15,311921.70,15596.09,327517.79,327517.79,0.00,Paid,2025-03-15,Net 45,INR,REP000010,Ashok Gupta,PO-265806,GST5
INV0005773,CUST000578,Hindustan Healthcare Enterprises,2025-03-09,2025-04-23,481772.88,86719.12,568492.00,0.00,568492.00,Unpaid,,Net 45,INR,REP000009,Rajesh Gupta,PO-281866,GST18
INV0005774,CUST000578,Hindustan Healthcare Enterprises,2025-02-09,2025-03-26,98213.73,4910.69,103124.42,103124.42,0.00,Paid,2025-03-20,Net 45,INR,REP000024,Sunil Mishra,PO-560062,GST5
INV0005775,CUST000578,Hindustan Healthcare Enterprises,2025-04-10,2025-05-25,173787.40,31281.73,205069.13,0.00,205069.13,Unpaid,,Net 45,INR,REP000011,Priya Gupta,PO-929925,GST18
INV0005776,CUST000578,Hindustan Healthcare Enterprises,2024-11-20,2025-01-04,55811.50,2790.58,58602.07,58602.07,0.00,Paid,2024-12-12,Net 45,INR,REP000030,Ashok Mishra,PO-106390,GST5
INV0005777,CUST000578,Hindustan Healthcare Enterprises,2024-12-31,2025-02-14,444346.03,79982.29,524328.32,524328.32,0.00,Paid,2025-03-09,Net 45,INR,REP000032,Neha Mishra,PO-637839,GST18
INV0005778,CUST000578,Hindustan Healthcare Enterprises,2025-01-22,2025-03-08,324320.04,58377.61,382697.65,382697.65,0.00,Paid,2025-02-18,Net 45,INR,REP000040,Geeta Mishra,PO-832804,GST18
INV0005781,CUST000579,Indian Healthcare Enterprises,2025-02-28,2025-03-30,1416195.87,254915.26,1671111.13,1671111.13,0.00,Paid,2025-03-12,Net 30,INR,REP000024,Sunil Mishra,PO-813930,GST18
INV0005782,CUST000579,Indian Healthcare Enterprises,2024-11-01,2024-12-01,1551385.82,434388.03,1985773.85,1985773.85,0.00,Paid,2024-12-02,Net 30,INR,REP000022,Amit Mishra,PO-337795,GST28
INV0005783,CUST000579,Indian Healthcare Enterprises,2024-12-23,2025-01-22,845118.53,236633.19,1081751.72,1081751.72,0.00,Paid,2025-03-25,Net 30,INR,REP000038,Kavita Mishra,PO-692174,GST28
INV0005784,CUST000579,Indian Healthcare Enterprises,2025-02-21,2025-03-23,1408643.10,70432.16,1479075.26,0.00,1479075.26,Overdue,,Net 30,INR,REP000044,Sunil Joshi,PO-607894,GST5
INV0005785,CUST000579,Indian Healthcare Enterprises,2025-03-11,2025-04-10,1380950.14,248571.03,1629521.17,1629521.17,0.00,Paid,2025-04-12,Net 30,INR,REP000003,Vijay Gupta,PO-773716,GST18
INV0005786,CUST000579,Indian Healthcare Enterprises,2024-11-06,2024-12-06,966268.51,115952.22,1082220.73,1082220.73,0.00,Paid,2024-12-16,Net 30,INR,REP000030,Ashok Mishra,PO-154592,GST12
INV0005787,CUST000579,Indian Healthcare Enterprises,2024-12-03,2025-01-02,909332.61,45466.63,954799.24,954799.24,0.00,Paid,2025-03-03,Net 30,INR,REP000009,Rajesh Gupta,PO-204586,GST5
INV0005791,CUST000580,Tech Healthcare Enterprises,2025-01-10,2025-02-24,528750.62,148050.17,676800.79,0.00,676800.79,Overdue,,Net 45,INR,REP000016,Anita Gupta,PO-423504,GST28
INV0005792,CUST000580,Tech Healthcare Enterprises,2025-01-01,2025-02-15,734566.88,132222.04,866788.92,0.00,866788.92,Overdue,,Net 45,INR,REP000047,Sanjay Joshi,PO-500938,GST18
INV0005793,CUST000580,Tech Healthcare Enterprises,2024-12-03,2025-01-17,1888959.36,226675.12,2115634.48,2115634.48,0.00,Paid,2025-03-29,Net 45,INR,REP000008,Rakesh Gupta,PO-255376,GST12
INV0005794,CUST000580,Tech Healthcare Enterprises,2024-10-23,2024-12-07,1462557.89,263260.42,1725818.31,1725818.31,0.00,Paid,2025-04-07,Net 45,INR,REP000022,Amit Mishra,PO-102293,GST18
INV0005795,CUST000580,Tech Healthcare Enterprises,2024-12-24,2025-02-07,1432017.30,257763.11,1689780.41,1689780.41,0.00,Paid,2025-03-12,Net 45,INR,REP000040,Geeta Mishra,PO-252821,GST18
INV0005796,CUST000580,Tech Healthcare Enterprises,2024-10-22,2024-12-06,1562333.08,187479.97,1749813.05,1749813.05,0.00,Paid,2025-02-12,Net 45,INR,REP000023,Vijay Mishra,PO-728796,GST12
INV0005801,CUST000581,Tata Retail Enterprises,2025-04-02,2025-05-17,715137.24,35756.86,750894.10,750894.10,0.00,Paid,2025-04-14,Net 45,INR,REP000043,Vijay Joshi,PO-616773,GST5
INV0005802,CUST000581,Tata Retail Enterprises,2025-01-05,2025-02-19,1156823.36,57841.17,1214664.53,1214664.53,0.00,Paid,2025-03-31,Net 45,INR,REP000005,Anil Gupta,PO-607563,GST5
INV0005803,CUST000581,Tata Retail Enterprises,2025-04-13,2025-05-28,1665674.49,199880.94,1865555.43,0.00,1865555.43,Unpaid,,Net 45,INR,REP000047,Sanjay Joshi,PO-188952,GST12
INV0005804,CUST000581,Tata Retail Enterprises,2025-03-08,2025-04-22,1518652.13,182238.26,1700890.39,1700890.39,0.00,Paid,2025-03-30,Net 45,INR,REP000042,Amit Joshi,PO-191433,GST12
INV0005805,CUST000581,Tata Retail Enterprises,2024-10-27,2024-12-11,593373.33,71204.80,664578.13,0.00,664578.13,Overdue,,Net 45,INR,REP000008,Rakesh Gupta,PO-152937,GST12
INV0005806,CUST000581,Tata Retail Enterprises,2025-02-26,2025-04-12,1100048.54,132005.82,1232054.36,1232054.36,0.00,Paid,2025-03-15,Net 45,INR,REP000048,Rakesh Joshi,PO-829420,GST12
INV0005807,CUST000581,Tata Retail Enterprises,2024-12-03,2025-01-17,896599.70,161387.95,1057987.65,0.00,1057987.65,Overdue,,Net 45,INR,REP000014,Rani Gupta,PO-711588,GST18
INV0005808,CUST000581,Tata Retail Enterprises,2025-02-05,2025-03-22,360506.72,43260.81,403767.53,403767.53,0.00,Paid,2025-03-03,Net 45,INR,REP000049,Rajesh Joshi,PO-884964,GST12
INV0005811,CUST000582,Reliance Retail Enterprises,2025-03-13,2025-04-12,81387.40,14649.73,96037.13,96037.13,0.00,Paid,2025-04-06,Net 30,INR,REP000023,Vijay Mishra,PO-850230,GST18
INV0005812,CUST000582,Reliance Retail Enterprises,2025-01-26,2025-02-25,43681.78,5241.81,48923.59,0.00,48923.59,Overdue,,Net 30,INR,REP000020,Geeta Gupta,PO-270058,GST12
INV0005813,CUST000582,Reliance Retail Enterprises,2025-02-16,2025-03-18,23525.80,4234.64,27760.44,27760.44,0.00,Paid,2025-04-12,Net 30,INR,REP000047,Sanjay Joshi,PO-519097,GST18
INV0005814,CUST000582,Reliance Retail Enterprises,2025-02-28,2025-03-30,68763.57,8251.63,77015.20,0.00,77015.20,Overdue,,Net 30,INR,REP000013,Pooja Gupta,PO-493803,GST12
INV0005815,CUST000582,Reliance Retail Enterprises,2025-03-23,2025-04-22,47722.46,5726.70,53449.16,53449.16,0.00,Paid,2025-04-11,Net 30,INR,REP000027,Sanjay Mishra,PO-326687,GST12
INV0005816,CUST000582,Reliance Retail Enterprises,2025-01-03,2025-02-02,43817.41,7887.13,51704.54,51704.54,0.00,Paid,2025-02-02,Net 30,INR,REP000013,Pooja Gupta,PO-746469,GST18
INV0005817,CUST000582,Reliance Retail Enterprises,2024-11-11,2024-12-11,88904.19,4445.21,93349.40,93349.40,0.00,Paid,2024-11-17,Net 30,INR,REP000038,Kavita Mishra,PO-725969,GST5
INV0005821,CUST000583,Infosys Retail Enterprises,2024-11-04,2024-12-19,27159.38,4888.69,32048.07,32048.07,0.00,Paid,2025-03-30,Net 45,INR,REP000004,Sunil Gupta,PO-154078,GST18
